,dateObserved,intensity,filled_intensity,hourOfDay,date,year,month_number,month,days_of_week
289,2023-01-06 13:55:00+00:00,92.0,92.0,13,2023-01-06,2023,1,January,Friday
290,2023-01-06 14:10:00+00:00,91.0,91.0,14,2023-01-06,2023,1,January,Friday
291,2023-01-06 14:25:00+00:00,109.0,109.0,14,2023-01-06,2023,1,January,Friday
292,2023-01-06 14:40:00+00:00,118.0,118.0,14,2023-01-06,2023,1,January,Friday
293,2023-01-06 14:55:00+00:00,85.0,85.0,14,2023-01-06,2023,1,January,Friday
294,2023-01-06 15:10:00+00:00,81.0,81.0,15,2023-01-06,2023,1,January,Friday
295,2023-01-06 15:25:00+00:00,98.0,98.0,15,2023-01-06,2023,1,January,Friday
296,2023-01-06 15:40:00+00:00,100.0,100.0,15,2023-01-06,2023,1,January,Friday
297,2023-01-06 15:55:00+00:00,82.0,82.0,15,2023-01-06,2023,1,January,Friday
298,2023-01-06 16:10:00+00:00,78.0,78.0,16,2023-01-06,2023,1,January,Friday
299,2023-01-06 16:25:00+00:00,113.0,113.0,16,2023-01-06,2023,1,January,Friday
300,2023-01-06 16:40:00+00:00,90.0,90.0,16,2023-01-06,2023,1,January,Friday
301,2023-01-06 16:55:00+00:00,72.0,72.0,16,2023-01-06,2023,1,January,Friday
302,2023-01-06 17:10:00+00:00,70.0,70.0,17,2023-01-06,2023,1,January,Friday
303,2023-01-06 17:25:00+00:00,67.0,67.0,17,2023-01-06,2023,1,January,Friday
304,2023-01-06 17:40:00+00:00,76.0,76.0,17,2023-01-06,2023,1,January,Friday
305,2023-01-06 17:55:00+00:00,57.0,57.0,17,2023-01-06,2023,1,January,Friday
306,2023-01-06 18:10:00+00:00,65.0,65.0,18,2023-01-06,2023,1,January,Friday
307,2023-01-06 18:25:00+00:00,43.0,43.0,18,2023-01-06,2023,1,January,Friday
308,2023-01-06 18:40:00+00:00,58.0,58.0,18,2023-01-06,2023,1,January,Friday
309,2023-01-06 18:55:00+00:00,41.0,41.0,18,2023-01-06,2023,1,January,Friday
310,2023-01-06 19:10:00+00:00,36.0,36.0,19,2023-01-06,2023,1,January,Friday
311,2023-01-06 19:25:00+00:00,44.0,44.0,19,2023-01-06,2023,1,January,Friday
312,2023-01-06 19:40:00+00:00,23.0,23.0,19,2023-01-06,2023,1,January,Friday
313,2023-01-06 19:55:00+00:00,34.0,34.0,19,2023-01-06,2023,1,January,Friday
314,2023-01-06 20:10:00+00:00,41.0,41.0,20,2023-01-06,2023,1,January,Friday
315,2023-01-06 20:25:00+00:00,32.0,32.0,20,2023-01-06,2023,1,January,Friday
316,2023-01-06 20:40:00+00:00,30.0,30.0,20,2023-01-06,2023,1,January,Friday
317,2023-01-06 20:55:00+00:00,24.0,24.0,20,2023-01-06,2023,1,January,Friday
318,2023-01-06 21:10:00+00:00,31.0,31.0,21,2023-01-06,2023,1,January,Friday
319,2023-01-06 21:25:00+00:00,36.0,36.0,21,2023-01-06,2023,1,January,Friday
320,2023-01-06 21:40:00+00:00,27.0,27.0,21,2023-01-06,2023,1,January,Friday
321,2023-01-06 21:55:00+00:00,35.0,35.0,21,2023-01-06,2023,1,January,Friday
322,2023-01-06 22:10:00+00:00,19.0,19.0,22,2023-01-06,2023,1,January,Friday
323,2023-01-06 22:25:00+00:00,17.0,17.0,22,2023-01-06,2023,1,January,Friday
324,2023-01-06 22:40:00+00:00,17.0,17.0,22,2023-01-06,2023,1,January,Friday
325,2023-01-06 22:55:00+00:00,7.0,7.0,22,2023-01-06,2023,1,January,Friday
326,2023-01-06 23:10:00+00:00,13.0,13.0,23,2023-01-06,2023,1,January,Friday
327,2023-01-06 23:25:00+00:00,7.0,7.0,23,2023-01-06,2023,1,January,Friday
328,2023-01-06 23:40:00+00:00,13.0,13.0,23,2023-01-06,2023,1,January,Friday
329,2023-01-06 23:55:00+00:00,9.0,9.0,23,2023-01-06,2023,1,January,Friday
330,2023-01-07 00:10:00+00:00,12.0,12.0,0,2023-01-07,2023,1,January,Saturday
331,2023-01-07 00:25:00+00:00,7.0,7.0,0,2023-01-07,2023,1,January,Saturday
332,2023-01-07 00:40:00+00:00,4.0,4.0,0,2023-01-07,2023,1,January,Saturday
333,2023-01-07 00:55:00+00:00,1.0,1.0,0,2023-01-07,2023,1,January,Saturday
334,2023-01-07 01:10:00+00:00,2.0,2.0,1,2023-01-07,2023,1,January,Saturday
335,2023-01-07 01:25:00+00:00,1.0,1.0,1,2023-01-07,2023,1,January,Saturday
336,2023-01-07 01:40:00+00:00,6.0,6.0,1,2023-01-07,2023,1,January,Saturday
337,2023-01-07 01:55:00+00:00,4.0,4.0,1,2023-01-07,2023,1,January,Saturday
338,2023-01-07 02:10:00+00:00,,3.0,2,2023-01-07,2023,1,January,Saturday
339,2023-01-07 02:25:00+00:00,1.0,1.0,2,2023-01-07,2023,1,January,Saturday
340,2023-01-07 02:40:00+00:00,1.0,1.0,2,2023-01-07,2023,1,January,Saturday
341,2023-01-07 02:55:00+00:00,1.0,1.0,2,2023-01-07,2023,1,January,Saturday
342,2023-01-07 03:10:00+00:00,4.0,4.0,3,2023-01-07,2023,1,January,Saturday
343,2023-01-07 03:25:00+00:00,,3.0,3,2023-01-07,2023,1,January,Saturday
344,2023-01-07 03:40:00+00:00,1.0,1.0,3,2023-01-07,2023,1,January,Saturday
345,2023-01-07 03:55:00+00:00,6.0,6.0,3,2023-01-07,2023,1,January,Saturday
346,2023-01-07 04:10:00+00:00,1.0,1.0,4,2023-01-07,2023,1,January,Saturday
347,2023-01-07 04:25:00+00:00,6.0,6.0,4,2023-01-07,2023,1,January,Saturday
348,2023-01-07 04:40:00+00:00,6.0,6.0,4,2023-01-07,2023,1,January,Saturday
349,2023-01-07 04:55:00+00:00,2.0,2.0,4,2023-01-07,2023,1,January,Saturday
350,2023-01-07 05:10:00+00:00,4.0,4.0,5,2023-01-07,2023,1,January,Saturday
351,2023-01-07 05:25:00+00:00,10.0,10.0,5,2023-01-07,2023,1,January,Saturday
352,2023-01-07 05:40:00+00:00,9.0,9.0,5,2023-01-07,2023,1,January,Saturday
353,2023-01-07 05:55:00+00:00,9.0,9.0,5,2023-01-07,2023,1,January,Saturday
354,2023-01-07 06:10:00+00:00,15.0,15.0,6,2023-01-07,2023,1,January,Saturday
355,2023-01-07 06:25:00+00:00,20.0,20.0,6,2023-01-07,2023,1,January,Saturday
356,2023-01-07 06:40:00+00:00,11.0,11.0,6,2023-01-07,2023,1,January,Saturday
357,2023-01-07 06:55:00+00:00,7.0,7.0,6,2023-01-07,2023,1,January,Saturday
358,2023-01-07 07:10:00+00:00,10.0,10.0,7,2023-01-07,2023,1,January,Saturday
359,2023-01-07 07:25:00+00:00,21.0,21.0,7,2023-01-07,2023,1,January,Saturday
360,2023-01-07 07:40:00+00:00,28.0,28.0,7,2023-01-07,2023,1,January,Saturday
361,2023-01-07 07:55:00+00:00,24.0,24.0,7,2023-01-07,2023,1,January,Saturday
362,2023-01-07 08:10:00+00:00,22.0,22.0,8,2023-01-07,2023,1,January,Saturday
363,2023-01-07 08:25:00+00:00,40.0,40.0,8,2023-01-07,2023,1,January,Saturday
364,2023-01-07 08:40:00+00:00,48.0,48.0,8,2023-01-07,2023,1,January,Saturday
365,2023-01-07 08:55:00+00:00,64.0,64.0,8,2023-01-07,2023,1,January,Saturday
366,2023-01-07 09:10:00+00:00,55.0,55.0,9,2023-01-07,2023,1,January,Saturday
367,2023-01-07 09:25:00+00:00,79.0,79.0,9,2023-01-07,2023,1,January,Saturday
368,2023-01-07 09:40:00+00:00,70.0,70.0,9,2023-01-07,2023,1,January,Saturday
369,2023-01-07 09:55:00+00:00,91.0,91.0,9,2023-01-07,2023,1,January,Saturday
370,2023-01-07 10:10:00+00:00,74.0,74.0,10,2023-01-07,2023,1,January,Saturday
371,2023-01-07 10:25:00+00:00,95.0,95.0,10,2023-01-07,2023,1,January,Saturday
372,2023-01-07 10:40:00+00:00,115.0,115.0,10,2023-01-07,2023,1,January,Saturday
373,2023-01-07 10:55:00+00:00,91.0,91.0,10,2023-01-07,2023,1,January,Saturday
374,2023-01-07 11:10:00+00:00,93.0,93.0,11,2023-01-07,2023,1,January,Saturday
375,2023-01-07 11:25:00+00:00,113.0,113.0,11,2023-01-07,2023,1,January,Saturday
376,2023-01-07 11:40:00+00:00,136.0,136.0,11,2023-01-07,2023,1,January,Saturday
377,2023-01-07 11:55:00+00:00,127.0,127.0,11,2023-01-07,2023,1,January,Saturday
378,2023-01-07 12:10:00+00:00,138.0,138.0,12,2023-01-07,2023,1,January,Saturday
379,2023-01-07 12:25:00+00:00,124.0,124.0,12,2023-01-07,2023,1,January,Saturday
380,2023-01-07 12:40:00+00:00,105.0,105.0,12,2023-01-07,2023,1,January,Saturday
381,2023-01-07 12:55:00+00:00,133.0,133.0,12,2023-01-07,2023,1,January,Saturday
382,2023-01-07 13:10:00+00:00,134.0,134.0,13,2023-01-07,2023,1,January,Saturday
383,2023-01-07 13:25:00+00:00,103.0,103.0,13,2023-01-07,2023,1,January,Saturday
384,2023-01-07 13:40:00+00:00,155.0,155.0,13,2023-01-07,2023,1,January,Saturday
385,2023-01-07 13:55:00+00:00,135.0,135.0,13,2023-01-07,2023,1,January,Saturday
386,2023-01-07 14:10:00+00:00,120.0,120.0,14,2023-01-07,2023,1,January,Saturday
387,2023-01-07 14:25:00+00:00,100.0,100.0,14,2023-01-07,2023,1,January,Saturday
388,2023-01-07 14:40:00+00:00,107.0,107.0,14,2023-01-07,2023,1,January,Saturday
389,2023-01-07 14:55:00+00:00,137.0,137.0,14,2023-01-07,2023,1,January,Saturday
390,2023-01-07 15:10:00+00:00,127.0,127.0,15,2023-01-07,2023,1,January,Saturday
391,2023-01-07 15:25:00+00:00,161.0,161.0,15,2023-01-07,2023,1,January,Saturday
392,2023-01-07 15:40:00+00:00,138.0,138.0,15,2023-01-07,2023,1,January,Saturday
393,2023-01-07 15:55:00+00:00,173.0,173.0,15,2023-01-07,2023,1,January,Saturday
394,2023-01-07 16:10:00+00:00,190.0,190.0,16,2023-01-07,2023,1,January,Saturday
395,2023-01-07 16:25:00+00:00,192.0,192.0,16,2023-01-07,2023,1,January,Saturday
396,2023-01-07 16:40:00+00:00,146.0,146.0,16,2023-01-07,2023,1,January,Saturday
397,2023-01-07 16:55:00+00:00,159.0,159.0,16,2023-01-07,2023,1,January,Saturday
398,2023-01-07 17:10:00+00:00,152.0,152.0,17,2023-01-07,2023,1,January,Saturday
399,2023-01-07 17:25:00+00:00,126.0,126.0,17,2023-01-07,2023,1,January,Saturday
400,2023-01-07 17:40:00+00:00,102.0,102.0,17,2023-01-07,2023,1,January,Saturday
401,2023-01-07 17:55:00+00:00,105.0,105.0,17,2023-01-07,2023,1,January,Saturday
402,2023-01-07 18:10:00+00:00,96.0,96.0,18,2023-01-07,2023,1,January,Saturday
403,2023-01-07 18:25:00+00:00,91.0,91.0,18,2023-01-07,2023,1,January,Saturday
404,2023-01-07 18:40:00+00:00,71.0,71.0,18,2023-01-07,2023,1,January,Saturday
405,2023-01-07 18:55:00+00:00,71.0,71.0,18,2023-01-07,2023,1,January,Saturday
406,2023-01-07 19:10:00+00:00,63.0,63.0,19,2023-01-07,2023,1,January,Saturday
407,2023-01-07 19:25:00+00:00,67.0,67.0,19,2023-01-07,2023,1,January,Saturday
408,2023-01-07 19:40:00+00:00,50.0,50.0,19,2023-01-07,2023,1,January,Saturday
409,2023-01-07 19:55:00+00:00,44.0,44.0,19,2023-01-07,2023,1,January,Saturday
410,2023-01-07 20:10:00+00:00,23.0,23.0,20,2023-01-07,2023,1,January,Saturday
411,2023-01-07 20:25:00+00:00,38.0,38.0,20,2023-01-07,2023,1,January,Saturday
412,2023-01-07 20:40:00+00:00,29.0,29.0,20,2023-01-07,2023,1,January,Saturday
413,2023-01-07 20:55:00+00:00,50.0,50.0,20,2023-01-07,2023,1,January,Saturday
414,2023-01-07 21:10:00+00:00,35.0,35.0,21,2023-01-07,2023,1,January,Saturday
415,2023-01-07 21:25:00+00:00,40.0,40.0,21,2023-01-07,2023,1,January,Saturday
416,2023-01-07 21:40:00+00:00,21.0,21.0,21,2023-01-07,2023,1,January,Saturday
417,2023-01-07 21:55:00+00:00,20.0,20.0,21,2023-01-07,2023,1,January,Saturday
418,2023-01-07 22:10:00+00:00,23.0,23.0,22,2023-01-07,2023,1,January,Saturday
419,2023-01-07 22:25:00+00:00,17.0,17.0,22,2023-01-07,2023,1,January,Saturday
420,2023-01-07 22:40:00+00:00,14.0,14.0,22,2023-01-07,2023,1,January,Saturday
421,2023-01-07 22:55:00+00:00,11.0,11.0,22,2023-01-07,2023,1,January,Saturday
422,2023-01-07 23:10:00+00:00,20.0,20.0,23,2023-01-07,2023,1,January,Saturday
423,2023-01-07 23:25:00+00:00,17.0,17.0,23,2023-01-07,2023,1,January,Saturday
424,2023-01-07 23:40:00+00:00,6.0,6.0,23,2023-01-07,2023,1,January,Saturday
425,2023-01-07 23:55:00+00:00,18.0,18.0,23,2023-01-07,2023,1,January,Saturday
426,2023-01-08 00:10:00+00:00,18.0,18.0,0,2023-01-08,2023,1,January,Sunday
427,2023-01-08 00:25:00+00:00,12.0,12.0,0,2023-01-08,2023,1,January,Sunday
428,2023-01-08 00:40:00+00:00,6.0,6.0,0,2023-01-08,2023,1,January,Sunday
429,2023-01-08 00:55:00+00:00,5.0,5.0,0,2023-01-08,2023,1,January,Sunday
430,2023-01-08 01:10:00+00:00,5.0,5.0,1,2023-01-08,2023,1,January,Sunday
431,2023-01-08 01:25:00+00:00,3.0,3.0,1,2023-01-08,2023,1,January,Sunday
432,2023-01-08 01:40:00+00:00,3.0,3.0,1,2023-01-08,2023,1,January,Sunday
433,2023-01-08 01:55:00+00:00,4.0,4.0,1,2023-01-08,2023,1,January,Sunday
434,2023-01-08 02:10:00+00:00,2.0,2.0,2,2023-01-08,2023,1,January,Sunday
435,2023-01-08 02:25:00+00:00,1.0,1.0,2,2023-01-08,2023,1,January,Sunday
436,2023-01-08 02:40:00+00:00,2.0,2.0,2,2023-01-08,2023,1,January,Sunday
437,2023-01-08 02:55:00+00:00,3.0,3.0,2,2023-01-08,2023,1,January,Sunday
438,2023-01-08 03:10:00+00:00,3.0,3.0,3,2023-01-08,2023,1,January,Sunday
439,2023-01-08 03:25:00+00:00,2.0,2.0,3,2023-01-08,2023,1,January,Sunday
440,2023-01-08 03:40:00+00:00,1.0,1.0,3,2023-01-08,2023,1,January,Sunday
441,2023-01-08 03:55:00+00:00,1.0,1.0,3,2023-01-08,2023,1,January,Sunday
442,2023-01-08 04:10:00+00:00,3.0,3.0,4,2023-01-08,2023,1,January,Sunday
443,2023-01-08 04:25:00+00:00,1.0,1.0,4,2023-01-08,2023,1,January,Sunday
444,2023-01-08 04:40:00+00:00,2.0,2.0,4,2023-01-08,2023,1,January,Sunday
445,2023-01-08 04:55:00+00:00,1.0,1.0,4,2023-01-08,2023,1,January,Sunday
446,2023-01-08 05:10:00+00:00,1.0,1.0,5,2023-01-08,2023,1,January,Sunday
447,2023-01-08 05:25:00+00:00,2.0,2.0,5,2023-01-08,2023,1,January,Sunday
448,2023-01-08 05:40:00+00:00,2.0,2.0,5,2023-01-08,2023,1,January,Sunday
449,2023-01-08 05:55:00+00:00,5.0,5.0,5,2023-01-08,2023,1,January,Sunday
450,2023-01-08 06:10:00+00:00,11.0,11.0,6,2023-01-08,2023,1,January,Sunday
451,2023-01-08 06:25:00+00:00,14.0,14.0,6,2023-01-08,2023,1,January,Sunday
452,2023-01-08 06:40:00+00:00,7.0,7.0,6,2023-01-08,2023,1,January,Sunday
453,2023-01-08 06:55:00+00:00,5.0,5.0,6,2023-01-08,2023,1,January,Sunday
454,2023-01-08 07:10:00+00:00,5.0,5.0,7,2023-01-08,2023,1,January,Sunday
455,2023-01-08 07:25:00+00:00,6.0,6.0,7,2023-01-08,2023,1,January,Sunday
456,2023-01-08 07:40:00+00:00,6.0,6.0,7,2023-01-08,2023,1,January,Sunday
457,2023-01-08 07:55:00+00:00,8.0,8.0,7,2023-01-08,2023,1,January,Sunday
458,2023-01-08 08:10:00+00:00,20.0,20.0,8,2023-01-08,2023,1,January,Sunday
459,2023-01-08 08:25:00+00:00,16.0,16.0,8,2023-01-08,2023,1,January,Sunday
460,2023-01-08 08:40:00+00:00,34.0,34.0,8,2023-01-08,2023,1,January,Sunday
461,2023-01-08 08:55:00+00:00,38.0,38.0,8,2023-01-08,2023,1,January,Sunday
462,2023-01-08 09:10:00+00:00,20.0,20.0,9,2023-01-08,2023,1,January,Sunday
463,2023-01-08 09:25:00+00:00,34.0,34.0,9,2023-01-08,2023,1,January,Sunday
464,2023-01-08 09:40:00+00:00,39.0,39.0,9,2023-01-08,2023,1,January,Sunday
465,2023-01-08 09:55:00+00:00,33.0,33.0,9,2023-01-08,2023,1,January,Sunday
466,2023-01-08 10:10:00+00:00,53.0,53.0,10,2023-01-08,2023,1,January,Sunday
467,2023-01-08 10:25:00+00:00,,45.0,10,2023-01-08,2023,1,January,Sunday
468,2023-01-08 10:40:00+00:00,36.0,36.0,10,2023-01-08,2023,1,January,Sunday
469,2023-01-08 10:55:00+00:00,63.0,63.0,10,2023-01-08,2023,1,January,Sunday
470,2023-01-08 11:10:00+00:00,61.0,61.0,11,2023-01-08,2023,1,January,Sunday
471,2023-01-08 11:25:00+00:00,73.0,73.0,11,2023-01-08,2023,1,January,Sunday
472,2023-01-08 11:40:00+00:00,69.0,69.0,11,2023-01-08,2023,1,January,Sunday
473,2023-01-08 11:55:00+00:00,98.0,98.0,11,2023-01-08,2023,1,January,Sunday
474,2023-01-08 12:10:00+00:00,57.0,57.0,12,2023-01-08,2023,1,January,Sunday
475,2023-01-08 12:25:00+00:00,65.0,65.0,12,2023-01-08,2023,1,January,Sunday
476,2023-01-08 12:40:00+00:00,67.0,67.0,12,2023-01-08,2023,1,January,Sunday
477,2023-01-08 12:55:00+00:00,98.0,98.0,12,2023-01-08,2023,1,January,Sunday
478,2023-01-08 13:10:00+00:00,103.0,103.0,13,2023-01-08,2023,1,January,Sunday
479,2023-01-08 13:25:00+00:00,83.0,83.0,13,2023-01-08,2023,1,January,Sunday
480,2023-01-08 13:40:00+00:00,97.0,97.0,13,2023-01-08,2023,1,January,Sunday
481,2023-01-08 13:55:00+00:00,97.0,97.0,13,2023-01-08,2023,1,January,Sunday
482,2023-01-08 14:10:00+00:00,121.0,121.0,14,2023-01-08,2023,1,January,Sunday
483,2023-01-08 14:25:00+00:00,104.0,104.0,14,2023-01-08,2023,1,January,Sunday
484,2023-01-08 14:40:00+00:00,95.0,95.0,14,2023-01-08,2023,1,January,Sunday
485,2023-01-08 14:55:00+00:00,108.0,108.0,14,2023-01-08,2023,1,January,Sunday
486,2023-01-08 15:10:00+00:00,113.0,113.0,15,2023-01-08,2023,1,January,Sunday
487,2023-01-08 15:25:00+00:00,111.0,111.0,15,2023-01-08,2023,1,January,Sunday
488,2023-01-08 15:40:00+00:00,117.0,117.0,15,2023-01-08,2023,1,January,Sunday
489,2023-01-08 15:55:00+00:00,141.0,141.0,15,2023-01-08,2023,1,January,Sunday
490,2023-01-08 16:10:00+00:00,123.0,123.0,16,2023-01-08,2023,1,January,Sunday
491,2023-01-08 16:25:00+00:00,137.0,137.0,16,2023-01-08,2023,1,January,Sunday
492,2023-01-08 16:40:00+00:00,126.0,126.0,16,2023-01-08,2023,1,January,Sunday
493,2023-01-08 16:55:00+00:00,118.0,118.0,16,2023-01-08,2023,1,January,Sunday
494,2023-01-08 17:10:00+00:00,88.0,88.0,17,2023-01-08,2023,1,January,Sunday
495,2023-01-08 17:25:00+00:00,98.0,98.0,17,2023-01-08,2023,1,January,Sunday
496,2023-01-08 17:40:00+00:00,75.0,75.0,17,2023-01-08,2023,1,January,Sunday
497,2023-01-08 17:55:00+00:00,68.0,68.0,17,2023-01-08,2023,1,January,Sunday
498,2023-01-08 18:10:00+00:00,72.0,72.0,18,2023-01-08,2023,1,January,Sunday
499,2023-01-08 18:25:00+00:00,66.0,66.0,18,2023-01-08,2023,1,January,Sunday
500,2023-01-08 18:40:00+00:00,60.0,60.0,18,2023-01-08,2023,1,January,Sunday
501,2023-01-08 18:55:00+00:00,48.0,48.0,18,2023-01-08,2023,1,January,Sunday
502,2023-01-08 19:10:00+00:00,39.0,39.0,19,2023-01-08,2023,1,January,Sunday
503,2023-01-08 19:25:00+00:00,,37.0,19,2023-01-08,2023,1,January,Sunday
504,2023-01-08 19:40:00+00:00,35.0,35.0,19,2023-01-08,2023,1,January,Sunday
505,2023-01-08 19:55:00+00:00,32.0,32.0,19,2023-01-08,2023,1,January,Sunday
506,2023-01-08 20:10:00+00:00,29.0,29.0,20,2023-01-08,2023,1,January,Sunday
507,2023-01-08 20:25:00+00:00,38.0,38.0,20,2023-01-08,2023,1,January,Sunday
508,2023-01-08 20:40:00+00:00,20.0,20.0,20,2023-01-08,2023,1,January,Sunday
509,2023-01-08 20:55:00+00:00,34.0,34.0,20,2023-01-08,2023,1,January,Sunday
510,2023-01-08 21:10:00+00:00,25.0,25.0,21,2023-01-08,2023,1,January,Sunday
511,2023-01-08 21:25:00+00:00,8.0,8.0,21,2023-01-08,2023,1,January,Sunday
512,2023-01-08 21:40:00+00:00,17.0,17.0,21,2023-01-08,2023,1,January,Sunday
513,2023-01-08 21:55:00+00:00,5.0,5.0,21,2023-01-08,2023,1,January,Sunday
514,2023-01-08 22:10:00+00:00,6.0,6.0,22,2023-01-08,2023,1,January,Sunday
515,2023-01-08 22:25:00+00:00,5.0,5.0,22,2023-01-08,2023,1,January,Sunday
516,2023-01-08 22:40:00+00:00,4.0,4.0,22,2023-01-08,2023,1,January,Sunday
517,2023-01-08 22:55:00+00:00,3.0,3.0,22,2023-01-08,2023,1,January,Sunday
518,2023-01-08 23:10:00+00:00,1.0,1.0,23,2023-01-08,2023,1,January,Sunday
519,2023-01-08 23:25:00+00:00,3.0,3.0,23,2023-01-08,2023,1,January,Sunday
520,2023-01-08 23:40:00+00:00,2.0,2.0,23,2023-01-08,2023,1,January,Sunday
521,2023-01-08 23:55:00+00:00,5.0,5.0,23,2023-01-08,2023,1,January,Sunday
522,2023-01-09 00:10:00+00:00,3.0,3.0,0,2023-01-09,2023,1,January,Monday
523,2023-01-09 00:25:00+00:00,1.0,1.0,0,2023-01-09,2023,1,January,Monday
524,2023-01-09 00:40:00+00:00,3.0,3.0,0,2023-01-09,2023,1,January,Monday
525,2023-01-09 00:55:00+00:00,,2.0,0,2023-01-09,2023,1,January,Monday
526,2023-01-09 01:10:00+00:00,1.0,1.0,1,2023-01-09,2023,1,January,Monday
527,2023-01-09 01:25:00+00:00,2.0,2.0,1,2023-01-09,2023,1,January,Monday
528,2023-01-09 01:40:00+00:00,3.0,3.0,1,2023-01-09,2023,1,January,Monday
529,2023-01-09 01:55:00+00:00,,3.0,1,2023-01-09,2023,1,January,Monday
530,2023-01-09 02:10:00+00:00,,3.0,2,2023-01-09,2023,1,January,Monday
531,2023-01-09 02:25:00+00:00,3.0,3.0,2,2023-01-09,2023,1,January,Monday
532,2023-01-09 02:40:00+00:00,2.0,2.0,2,2023-01-09,2023,1,January,Monday
533,2023-01-09 02:55:00+00:00,,3.0,2,2023-01-09,2023,1,January,Monday
534,2023-01-09 03:10:00+00:00,4.0,4.0,3,2023-01-09,2023,1,January,Monday
535,2023-01-09 03:25:00+00:00,4.0,4.0,3,2023-01-09,2023,1,January,Monday
536,2023-01-09 03:40:00+00:00,8.0,8.0,3,2023-01-09,2023,1,January,Monday
537,2023-01-09 03:55:00+00:00,8.0,8.0,3,2023-01-09,2023,1,January,Monday
538,2023-01-09 04:10:00+00:00,16.0,16.0,4,2023-01-09,2023,1,January,Monday
539,2023-01-09 04:25:00+00:00,24.0,24.0,4,2023-01-09,2023,1,January,Monday
540,2023-01-09 04:40:00+00:00,19.0,19.0,4,2023-01-09,2023,1,January,Monday
541,2023-01-09 04:55:00+00:00,44.0,44.0,4,2023-01-09,2023,1,January,Monday
542,2023-01-09 05:10:00+00:00,40.0,40.0,5,2023-01-09,2023,1,January,Monday
543,2023-01-09 05:25:00+00:00,63.0,63.0,5,2023-01-09,2023,1,January,Monday
544,2023-01-09 05:40:00+00:00,99.0,99.0,5,2023-01-09,2023,1,January,Monday
545,2023-01-09 05:55:00+00:00,118.0,118.0,5,2023-01-09,2023,1,January,Monday
546,2023-01-09 06:10:00+00:00,165.0,165.0,6,2023-01-09,2023,1,January,Monday
547,2023-01-09 06:25:00+00:00,200.0,200.0,6,2023-01-09,2023,1,January,Monday
548,2023-01-09 06:40:00+00:00,171.0,171.0,6,2023-01-09,2023,1,January,Monday
549,2023-01-09 06:55:00+00:00,176.0,176.0,6,2023-01-09,2023,1,January,Monday
550,2023-01-09 07:10:00+00:00,174.0,174.0,7,2023-01-09,2023,1,January,Monday
551,2023-01-09 07:25:00+00:00,164.0,164.0,7,2023-01-09,2023,1,January,Monday
552,2023-01-09 07:40:00+00:00,146.0,146.0,7,2023-01-09,2023,1,January,Monday
553,2023-01-09 07:55:00+00:00,151.0,151.0,7,2023-01-09,2023,1,January,Monday
554,2023-01-09 08:10:00+00:00,117.0,117.0,8,2023-01-09,2023,1,January,Monday
555,2023-01-09 08:25:00+00:00,115.0,115.0,8,2023-01-09,2023,1,January,Monday
556,2023-01-09 08:40:00+00:00,144.0,144.0,8,2023-01-09,2023,1,January,Monday
557,2023-01-09 08:55:00+00:00,123.0,123.0,8,2023-01-09,2023,1,January,Monday
558,2023-01-09 09:10:00+00:00,152.0,152.0,9,2023-01-09,2023,1,January,Monday
559,2023-01-09 09:25:00+00:00,141.0,141.0,9,2023-01-09,2023,1,January,Monday
560,2023-01-09 09:40:00+00:00,115.0,115.0,9,2023-01-09,2023,1,January,Monday
561,2023-01-09 09:55:00+00:00,128.0,128.0,9,2023-01-09,2023,1,January,Monday
562,2023-01-09 10:10:00+00:00,153.0,153.0,10,2023-01-09,2023,1,January,Monday
563,2023-01-09 10:25:00+00:00,171.0,171.0,10,2023-01-09,2023,1,January,Monday
564,2023-01-09 10:40:00+00:00,186.0,186.0,10,2023-01-09,2023,1,January,Monday
565,2023-01-09 10:55:00+00:00,168.0,168.0,10,2023-01-09,2023,1,January,Monday
566,2023-01-09 11:10:00+00:00,181.0,181.0,11,2023-01-09,2023,1,January,Monday
567,2023-01-09 11:25:00+00:00,173.0,173.0,11,2023-01-09,2023,1,January,Monday
568,2023-01-09 11:40:00+00:00,159.0,159.0,11,2023-01-09,2023,1,January,Monday
569,2023-01-09 11:55:00+00:00,162.0,162.0,11,2023-01-09,2023,1,January,Monday
570,2023-01-09 12:10:00+00:00,238.0,238.0,12,2023-01-09,2023,1,January,Monday
571,2023-01-09 12:25:00+00:00,233.0,233.0,12,2023-01-09,2023,1,January,Monday
572,2023-01-09 12:40:00+00:00,224.0,224.0,12,2023-01-09,2023,1,January,Monday
573,2023-01-09 12:55:00+00:00,215.0,215.0,12,2023-01-09,2023,1,January,Monday
574,2023-01-09 13:10:00+00:00,212.0,212.0,13,2023-01-09,2023,1,January,Monday
575,2023-01-09 13:25:00+00:00,224.0,224.0,13,2023-01-09,2023,1,January,Monday
576,2023-01-09 13:40:00+00:00,315.0,315.0,13,2023-01-09,2023,1,January,Monday
577,2023-01-09 13:55:00+00:00,278.0,278.0,13,2023-01-09,2023,1,January,Monday
578,2023-01-09 14:10:00+00:00,251.0,251.0,14,2023-01-09,2023,1,January,Monday
579,2023-01-09 14:25:00+00:00,301.0,301.0,14,2023-01-09,2023,1,January,Monday
580,2023-01-09 14:40:00+00:00,312.0,312.0,14,2023-01-09,2023,1,January,Monday
581,2023-01-09 14:55:00+00:00,376.0,376.0,14,2023-01-09,2023,1,January,Monday
